0,065447	0,052294	0,079094	0,065447	0,052294	0,079094	-0,00015387	0,012013
0,033058	0,023686	0,027139	0,033058	0,023686	0,027139	0,015794	0,030756
0,012506	0,043909	0,07449	0,012506	0,043909	0,07449	0,017932	0,047362
0,029934	0,028454	0,052623	0,029934	0,028454	0,052623	0,023193	0,035195
0,030098	0,048019	0,090603	0,030098	0,048019	0,090603	0,017932	0,03092
0,032236	0,065776	0,095206	0,032236	0,065776	0,095206	0,035524	0,03651
0,036839	0,064132	0,038319	0,036839	0,064132	0,038319	0,0082312	0,018589
0,040292	0,073504	-0,0032777	0,040292	0,073504	-0,0032777	-0,0073881	0,04095
0,041114	0,03799	0,00066819	0,041114	0,03799	0,00066819	0,027961	0,025824
0,031249	0,019083	0,024015	0,031249	0,019083	0,024015	0,029769	0,015465
0,034044	0,044896	0,0067515	0,034044	0,044896	0,0067515	0,040292	0,023357
0,041772	0,057227	0,030098	0,041772	0,057227	0,030098	0,030098	0,032564
0,037826	0,034866	0,047033	0,037826	0,034866	0,047033	0,011026	0,021549
0,020398	0,021056	0,066927	0,020398	0,021056	0,066927	0,014808	0,025495
0,030263	0,027303	0,084519	0,030263	0,027303	0,084519	0,031907	0,023686
0,020891	0,031414	0,054925	0,020891	0,031414	0,054925	0,035031	0,025988
0,0041209	0,0592	0,051143	0,0041209	0,0592	0,051143	0,020727	0,03947
0,03388	0,034044	0,033387	0,03388	0,034044	0,033387	0,013657	0,025824
0,044402	0,039141	0,045882	0,044402	0,039141	0,045882	0,015137	0,025495
0,044402	0,032564	0,012506	0,044402	0,032564	0,012506	0,025659	0,030263
0,037497	0,03651	0,029276	0,037497	0,03651	0,029276	0,033715	0,028783
0,040292	0,078929	0,018754	0,040292	0,078929	0,018754	0,038648	0,02681
0,041114	0,068571	0,030263	0,041114	0,068571	0,030263	0,032729	0,025659
0,042594	0,035688	0,04095	0,042594	0,035688	0,04095	0,033058	0,024837
0,030263	0,036017	0,028947	0,030263	0,036017	0,028947	0,017274	0,037332
0,039963	0,035853	0,019905	0,039963	0,035853	0,019905	0,01415	0,013657
0,020233	0,043416	0,028947	0,020233	0,043416	0,028947	0,023686	0,040621
0,0062583	0,050486	0,059364	0,0062583	0,050486	0,059364	0,042594	0,024837
0,017932	0,039963	0,054432	0,017932	0,039963	0,054432	0,045718	0,047526
0,044731	0,021384	0,053774	0,044731	0,021384	0,053774	0,030756	0,034866
0,038319	0,038319	0,049006	0,038319	0,038319	0,049006	0,02533	0,035031
0,028454	0,033715	0,05476	0,028454	0,033715	0,05476	0,023357	0,019905
0,039963	0,053445	0,02681	0,039963	0,053445	0,02681	0,045224	0,031578
0,037661	0,041114	0,00050378	0,037661	0,041114	0,00050378	0,03388	0,031085
0,030756	0,043416	0,0072447	0,030756	0,043416	0,0072447	0,019083	0,033058
0,043087	0,044073	0,01711	0,043087	0,044073	0,01711	0,021056	0,022535
0,042265	0,034044	0,057391	0,042265	0,034044	0,057391	0,039963	0,032893
0,0074092	0,057391	0,0018191	0,0074092	0,057391	0,0018191	0,034866	0,034209
0,0093821	0,062323	-0,0022913	0,0093821	0,062323	-0,0022913	0,035195	0,036839
0,0079024	0,06183	0,019905	0,0079024	0,06183	0,019905	0,037168	0,031907
-0,00015387	0,062323	0,033551	-0,00015387	0,062323	0,033551	0,026974	0,01152
0,038977	0,04358	0,034537	0,038977	0,04358	0,034537	0,029276	0,025001
0,04358	0,037497	0,024344	0,04358	0,037497	0,024344	0,016452	0,017603
0,046704	0,01415	0,0067515	0,046704	0,01415	0,0067515	0,023522	0,028454
0,031907	0,033222	0,038155	0,031907	0,033222	0,038155	0,020069	0,01563
0,020562	0,02829	0,047855	0,020562	0,02829	0,047855	0,039634	0,038483
0,030756	0,050979	0,01711	0,030756	0,050979	0,01711	0,037661	0,032236
0,030098	0,049335	0,016452	0,030098	0,049335	0,016452	0,046211	0,03092
0,031414	0,086821	-0,024158	0,031414	0,086821	-0,024158	0,013492	0,024673
0,018918	0,063474	0,0023123	0,018918	0,063474	0,0023123	0,027139	0,041278
0,01974	0,044731	-0,027611	0,01974	0,044731	-0,027611	0,015137	0,016781
0,021549	0,02681	0,0051074	0,021549	0,02681	0,0051074	0,055582	0,04358
0,037004	0,080738	0,0037921	0,037004	0,080738	0,0037921	0,032071	0,025001
0,030427	0,064461	0,028125	0,030427	0,064461	0,028125	0,026646	0,048019
-0,021034	0,09833	0,057391	-0,021034	0,09833	0,057391	0,026152	0,039634
0,01974	0,074819	0,029934	0,01974	0,074819	0,029934	0,029112	0,034044
