0,020233	0,012999	0,065776	0,044402	0,016945	0,013492	0,028125	0,01974
0,018589	0,018918	0,023686	0,028454	0,028125	0,0047785	0,017274	0,028454
0,032729	0,040128	0,033222	0,026974	0,023851	0,024344	0,041443	0,02122
0,03799	0,053445	0,020562	0,054432	0,038977	0,01974	0,039141	0,028619
0,025988	0,048019	0,0421	0,031249	0,023028	0,014972	0,027139	0,028783
0,040292	0,047526	0,042594	0,0324	0,013986	0,018589	0,027303	0,035688
0,033222	0,049992	0,023193	0,018589	0,023851	0,014643	0,012342	0,049499
0,02681	0,06594	0,024179	0,045882	0,022042	0,03651	0,013657	0,033715
0,0047785	0,06035	0,033551	0,019905	0,034702	0,038812	0,04358	0,025988
0,024015	0,036017	0,063639	0,019083	0,013492	0,024015	0,046211	0,039634
0,0064227	0,0054362	-0,0026201	0,024179	-0,0039354	0,023193	0,027303	0,017767
0,023357	0,0051074	0,019411	0,041114	0,02533	0,015465	0,012013	0,035688
0,062488	0,016945	0,035195	0,016781	0,028125	0,024179	0,0074092	0,055254
0,026317	0,078765	0,045553	0,021878	0,027796	0,01563	0,013657	0,031907
0,028619	0,077121	0,025659	0,028947	0,0039565	0,014643	0,039963	0,025495
0,012999	0,062652	0,01974	0,04095	0,018589	0,022371	0,0227	0,025001
0,016123	0,037004	0,026974	0,030263	0,038977	0,031085	0,025988	0,031249
0,027961	0,037332	0,042594	0,0098754	0,060844	0,045718	0,017603	0,030427
0,043909	0,036839	0,062652	0,023522	0,030592	0,017767	0,019905	0,023686
0,052294	0,024673	0,024344	0,02533	0,03388	0,023686	0,029112	0,023851
0,044238	0,013492	0,029441	0,0032988	0,026481	0,0016547	0,029276	0,023686
0,029441	0,055089	0,020398	-0,010019	0,026974	0,035031	0,0227	0,027139
0,029769	0,084684	0,026317	0,043416	0,028783	0,033387	0,025659	0,03651
0,005765	0,11757	-0,025474	0,031085	0,02681	0,013657	0,025659	0,02829
0,0039565	0,1202	-0,019884	0,026974	0,025001	0,020891	0,016616	0,012013
0,020562	0,080902	-0,0050863	0,020069	0,024015	0,02829	0,01267	0,021384
0,04654	0,070215	0,0098754	0,044402	0,024179	0,043251	0,033222	0,0092177
0,035524	0,052459	0,03092	0,024837	0,027961	0,032564	0,029934	0,014972
0,022535	0,051143	0,0064227	0,018589	0,02122	0,02681	0,036182	0,018096
0,019247	0,065447	0,0227	0,01826	0,036346	0,016452	0,029441	0,026317
0,0023123	0,048513	0,034702	0,043087	0,044402	0,02533	0,041443	0,053938
0,0067515	0,029276	0,052952	0,021549	0,035031	0,051472	0,022371	0,019905
0,027632	0,0047785	0,011191	0,034373	0,023028	0,04095	0,030427	0,031742
0,042923	0,0018191	0,031085	0,027796	0,016945	0,022371	0,047855	0,026974
0,057884	0,018096	0,05476	0,03947	0,018589	0,0054362	0,028947	0,04095
0,08419	0,0059294	0,087314	-0,013471	0,0324	0,012342	0,024179	0,039634
0,046704	0,0047785	0,047691	0,014643	0,016452	0,037168	0,011355	0,031085
0,011355	-0,0082102	0,046046	0,023357	0,0083956	0,031907	0,030592	0,035031
0,025001	-0,0073881	0,050486	0,035195	0,014643	0,022042	0,015301	0,038812
0,01974	0,022371	0,065776	0,014808	0,012342	0,0028056	0,036839	0,033387
0,016123	0,0032988	0,096521	0,014808	0,031578	0,0060938	0,028125	0,027632
0,019247	0,011848	0,068407	0,044402	0,0067515	0,033222	0,019247	0,028947
0,017438	0,025824	0,03388	0,045224	0,020727	0,026317	0,024508	0,010533
0,032729	0,042594	0,035853	0,027303	0,027303	0,025824	0,016616	0,025659
0,057062	0,089287	0,064132	0,036182	0,035853	0,030427	0,01826	-0,0068948
0,06479	0,083204	0,016616	0,053445	0,0065871	0,02533	0,04095	0,029769
0,062981	0,088465	-0,0060728	0,046375	-0,0078813	0,023028	0,029605	0,025824
0,039799	0,095206	-0,025967	0,023686	0,011848	0,023851	0,037004	0,030263
0,019083	0,065612	-0,018075	0,018754	0,02829	0,011026	0,0080668	0,018918
0,0059294	0,046046	0,018754	0,047362	0,037826	0,010697	0,01004	0,034044
0,020562	0,10195	0,013164	0,021549	0,026481	0,026481	0,023522	0,029441
0,027139	0,063639	0,023686	0,024015	0,0069159	0,057227	0,016288	0,03092
0,020069	0,033058	0,035853	0,034866	0,0083956	0,014479	0,043251	0,024673
0,052787	-0,0083746	0,059035	0,045224	0,034373	-0,0070593	0,012835	0,025824
0,029112	-0,053753	0,045718	0,031907	0,024344	0,020562	0,026317	0,016452
0,028619	-0,035996	0,028947	0,0090533	0,0037921	0,027961	0,032564	0,035195
0,047033	-0,01676	0,067913	0,024673	0,016288	0,020562	0,033222	0,024015
0,067256	-0,015116	0,13351	0,010697	0,027632	0,0036276	0,043745	0,036346
0,070708	0,011848	0,10491	0,030263	0,05476	0,025001	0,033222	0,013328
0,068242	0,036839	0,066434	0,022864	0,051636	0,027632	0,029276	0,027139
0,14486	0,047362	0,016123	0,046046	0,054925	0,049499	0,019576	0,0083956
0,1299	0,075312	0,019905	0,035853	0,016452	0,041278	0,02122	0,018096
0,019083	0,097015	0,048677	0,04095	0,023686	0,038812	0,027632	0,023357
-0,11738	0,10145	-0,00064712	0,027468	0,034866	0,051636	0,044567	0,042923
-0,16046	0,12431	-0,01528	0,047855	0,030592	0,032071	0,027632	0,052294
-0,1011	0,13828	-0,020706	0,023028	0,024673	0,0023123	0,024508	0,037332
0,0093821	0,097672	-0,0047575	0,027468	0,02122	0,0060938	0,028125	0,02122
0,11099	0,082875	-0,011334	0,020727	0,048348	0,007738	0,020562	0,0079024
0,17495	0,054432	-0,018075	0,049664	0,02533	0,0085601	0,014479	0,016123
0,19912	0,0088889	-0,0096899	0,021384	0,020069	0,021713	0,036839	0,016452
0,17988	0,0042853	0,013492	0,020891	0,026317	0,022042	0,03092	0,015301
0,086821	0,010697	0,034373	-0,0024557	0,036675	0,01152	0,034537	0,012342
-0,010512	0,056076	0,014972	0,042594	0,03651	0,022371	0,025495	0,047691
-0,15668	0,091425	0,0059294	0,030263	0,032564	0,024673	0,023028	0,033058
-0,28015	0,17396	-0,032543	0,043909	0,037826	0,031578	0,03092	0,076956
-0,17591	0,17429	0,0056006	0,031578	0,028454	0,036182	0,057227	0,062159
0,015301	0,090274	0,029769	0,012506	0,037004	0,024673	0,048184	0,048184
0,10967	0,13943	0,013492	-0,0078813	0,031249	0,017438	0,033387	0,011191
0,065283	0,159	-0,021034	-0,020048	0,024015	0,0072447	0,017438	0,010697
0,035031	0,092576	-0,0095255	0,035195	0,036017	0,042923	0,017603	0,0075736
0,013328	0,015465	0,038977	0,038155	0,048513	0,025166	0,024179	0,013328
0,058706	-0,016431	0,052294	0,033715	0,045224	0,017274	0,039634	0,020727
0,073175	0,029934	0,091589	0,025166	0,022042	0,012013	0,042923	0,015959
0,062981	0,065283	0,11247	0,045882	0,019247	0,0032988	0,020233	0,027468
0,072188	0,027796	0,15555	0,034537	0,018918	0,038648	0,020398	0,0087245
0,054925	-0,016102	0,11543	0,013164	0,03092	0,028125	0,014972	0,036675
0,022864	-0,040435	0,068242	0,0039565	0,019905	0,0082312	0,025495	0,026317
0,037661	-0,10834	0,054925	0,025659	-0,0052507	0,0075736	0,01711	0,049335
0,04654	-0,17936	0,096028	0,015465	0,0039565	0,0087245	0,029112	0,034209
0,054103	-0,14796	0,1003	0,0324	0,032564	0,023522	0,046868	0,018918
0,061337	-0,036818	0,042265	0,054925	0,03947	0,030263	0,029112	0,012506
0,078107	0,054103	0,033222	0,091425	0,037826	0,010369	0,025988	0,033222
-0,030242	0,072188	0,034702	0,036182	0,036346	0,017274	0,019576	0,047362
-0,029091	0,13499	0,031414	0,03536	0,01152	0,04095	0,005765	0,071695
0,01267	0,088958	-0,0080457	0,028454	0,048513	0,044238	0,041772	0,016781
0,026974	0,085506	-0,055068	0,039141	0,027468	0,029112	0,043416	0,0324
-0,0032777	0,085506	-0,074304	0,030592	0,051801	0,042594	0,034537	0,050486
0,012013	0,072188	-0,024323	0,022042	0,0028056	0,0052718	0,014479	0,044238
0,040128	0,15735	-0,020048	0,025988	0,00083261	0,0067515	0,0079024	0,034209
0,073175	0,28067	0,013492	0,039634	0,025988	0,020398	0,014643	0,016781
0,10195	0,33229	0,053609	0,012999	0,023193	0,030263	0,032564	0,021549
0,088301	0,21342	0,10376	0,018754	0,018754	0,0098754	0,034702	0,024673
0,041114	-0,044546	0,19961	0,028125	0,023522	0,013821	0,031249	0,0079024
0,026646	-0,28558	0,23183	-0,0060728	0,031085	0,04506	0,01152	0,026974
0,045553	-0,43141	0,27113	1,05E-05	0,013986	0,01711	0,011684	0,027632
0,055418	-0,46446	0,26751	0,019247	0,01415	0,019411	-0,028269	0,0041209
0,058706	-0,42599	0,25946	0,041443	0,0093821	0,0034632	0,035688	0,019905
0,036182	-0,35101	0,16508	0,030263	0,036182	-0,013965	0,045389	0,027468
0,031249	-0,22688	0,095206	0,026974	0,037168	0,023686	0,031742	0,031414
0,031907	-0,0031133	0,036017	0,010533	0,027139	0,005765	0,018425	0,014479
0,061008	0,15883	-0,015938	0,047855	0,020562	0,015959	0,0090533	0,030098
0,091425	0,27836	-0,050629	0,060022	0,019576	0,012506	0,029605	0,016616
0,083368	0,3313	-0,13908	0,031249	0,041278	0,033058	0,047033	0,04917
0,060022	0,33574	-0,14911	0,037661	0,034044	0,036839	0,041936	0,03799
0,035031	0,31947	-0,10456	0,05213	0,0080668	0,011026	0,0421	0,043087
0,032893	0,20947	-0,02498	0,0018191	0,020727	0,013986	0,026152	0,019083
0,030427	0,099481	0,014808	-0,033037	0,023357	0,032564	0,016288	0,027632
0,037332	0,059528	0,016945	0,020398	0,03651	0,038812	0,015959	0,011355
0,014808	0,019083	0,019411	0,014972	0,021878	0,060022	0,036346	0,038483
0,013986	0,01415	0,040128	0,016945	0,020069	0,028125	0,0421	0,020727
0,015794	0,055254	0,055747	0,037168	0,02681	0,0011614	0,023357	0,025166
0,023028	0,034702	0,021549	0,036839	0,037497	0,0075736	0,014972	0,015465
0,052623	-0,018897	0,035195	0,010369	0,011191	0,032236	0,024837	0,0070803
0,073997	-0,020377	0,038319	-0,0040998	0,0088889	0,027961	0,015465	0,017767
0,051143	0,050321	0,037497	0,03092	0,031414	0,022042	0,032729	0,032236
0,03651	0,13467	-0,031228	0,060515	0,04358	0,024179	0,042923	0,041114
0,011684	0,16015	-0,046025	0,034044	0,043416	0,013986	0,032564	0,019576
0,013164	0,15275	-0,046354	0,044567	0,027303	0,036017	0,023522	0,02681
-0,0090322	0,14075	-0,038462	0,034537	0,025988	0,026317	0,013657	0,024015
0,0075736	0,14272	-0,064275	0,054103	0,020069	0,01974	0,035524	0,036839
0,018589	0,12398	-0,097487	0,031578	0,044896	0,027961	0,031578	0,01974
0,015959	0,13023	-0,090088	0,02829	0,023686	0,011684	0,033058	0,033715
-0,0039354	0,092411	-0,078908	0,035524	0,031742	0,042758	0,02829	0,064296
0,0047785	0,10606	-0,061151	0,04654	0,02122	0,031085	0,020562	0,03388
0,0075736	0,11707	-0,087622	0,051472	0,041936	0,038483	0,005765	-0,0098543
0,023193	0,10803	-0,08269	0,051472	0,046868	0,023686	0,024015	0,052459
0,015959	0,12776	-0,063618	0,057884	0,048019	0,043416	0,041443	0,035853
-0,028762	0,13516	-0,043724	0,05624	0,032564	0,037497	0,049335	0,057062
-0,052931	0,11691	-0,042737	0,022535	0,051143	0,022042	0,03651	0,058706
-0,038462	0,1105	-0,035503	0,0085601	0,040128	0,014808	0,021549	0,054103
-0,0004827	0,09833	-0,016924	0,031742	0,01152	0,016616	0,014643	0,031085
0,037332	0,12398	0,0092177	0,0080668	0,01974	0,045389	0,009711	0,043251
0,086492	0,12694	0,032236	0,039305	0,025659	0,041772	0,036017	-0,00031829
0,12628	0,12595	0,030263	0,037497	0,068736	0,024508	0,054596	0,011355
0,1174	0,12266	0,055582	0,069722	0,061008	0,02533	0,047691	0,0054362
0,034373	0,12332	0,092411	0,031414	0,035524	0,024508	0,038483	0,0092177
-0,022021	0,11839	0,092411	0,0023123	0,023028	0,034209	0,02533	0,032071
-0,054575	0,083204	0,03092	0,0060938	0,017438	0,033222	0,021056	0,041607
-0,047341	0,043909	-0,011663	0,039141	0,031249	0,016616	0,029441	0,049992
-0,026953	0,0039565	-0,027282	0,028783	0,010697	0,015465	0,04506	0,037497
0,0013258	-0,031886	-0,034188	0,045718	0,024344	0,025001	0,030098	0,036182
0,018918	-0,01939	-0,014129	0,044896	0,019247	0,029441	0,030427	0,028783
0,041114	-0,010512	-0,024487	0,061172	0,04506	0,01974	0,023357	0,042923
0,044731	-0,076277	0,0067515	0,011026	0,03388	0,021713	0,013657	0,01974
0,076792	-0,133	0,063803	-0,0016336	0,033715	0,025988	0,027303	0,034537
0,065612	-0,07825	0,093726	0,031907	0,023686	0,020069	0,034373	0,0090533
0,051143	0,012999	0,079422	0,026481	0,016945	0,031249	0,027139	0,029112
0,031085	0,066269	0,068242	0,01267	0,032236	0,023193	0,0090533	0,035031
0,031085	0,062981	0,082217	0,009711	0,018918	0,018589	0,021878	0,039963
0,01563	0,048677	0,12776	0,020398	0,025166	0,025166	0,03388	0,016123
0,019905	0,030098	0,10737	0,022206	0,020727	0,027632	0,023686	0,041278
0,031578	0,034373	0,10129	0,0054362	0,031742	0,021056	0,044731	0,033387
0,083533	0,03092	0,10967	-0,0075525	0,028454	0,012835	0,036017	0,022864
0,1419	0,028619	0,1031	0,022206	0,016616	-0,0059084	0,023357	0,0036276
0,18054	-0,033694	0,13335	0,013986	0,0075736	-0,0096899	0,016123	-0,0022913
0,17067	-0,080717	0,10491	0,026152	0,021549	-0,0057439	0,012342	0,014479
0,086821	-0,071181	0,088958	-0,001798	0,025166	0,02122	0,01711	0,036017
-0,020048	-0,038133	0,081395	0,040785	0,01711	0,0065871	0,046868	0,034044
-0,2208	0,069558	0,09833	0,038812	0,027139	0,036346	0,042429	0,046046
-0,3298	0,089123	0,055582	0,0227	0,043745	0,039799	0,050486	0,077943
-0,22425	0,039141	0,083862	0,024015	0,034044	0,0689	0,032564	0,071366
0,025495	-0,026296	0,10902	0,041607	0,036346	0,066598	0,016781	0,018425
0,12891	-0,052109	0,10787	0,012013	0,0041209	0,029605	-0,029913	-0,001798
0,16886	-0,067399	0,11313	0,012999	0,029112	0,0082312	0,023686	0,022864
0,14108	-0,054904	0,057062	0,036182	0,022864	0,010862	0,016781	0,0098754
0,11066	-0,049149	0,087972	0,039141	0,013821	0,01563	0,0070803	0,017767
0,076627	-0,010348	0,087643	0,025659	-0,00097594	0,015465	0,01974	0,012999
0,047033	0,0047785	0,09422	0,0227	0,037497	0,024015	0,039963	0,031085
0,046046	-0,006566	0,058542	0,032236	0,019411	0,0019835	0,031249	0,018754
0,045389	-0,0042642	0,060022	0,018918	0,034537	-0,0059084	0,031578	0,039963
0,043416	-0,017253	0,07301	0,013328	0,017932	0,0092177	0,029934	0,023686
0,028125	-0,0014692	0,082217	0,011684	-0,0013048	0,0065871	0,020398	0,028454
0,0039565	0,01267	0,039963	0,043087	0,011191	0,0087245	0,020069	0,024508
-0,010512	0,065283	0,011355	0,031907	0,022206	0,0227	0,018425	0,026152
0,012013	0,098166	-0,00015387	0,030592	0,035853	0,034702	0,017274	0,033387
0,038812	0,097015	0,023028	0,027961	0,015465	0,034044	0,03947	0,031742
0,035688	0,07449	0,038319	0,084519	0,016452	0,022535	0,031907	0,020398
0,0075736	0,056733	0,012999	0,055418	0,033387	-0,00064712	0,029769	0,022864
0,014972	0,030592	0,026317	0,048513	0,046375	0,010533	0,017767	0,033715
0,0069159	0,04095	0,035524	0,023357	0,034537	0,012342	0,011848	0,037497
0,0227	0,059528	0,077121	0,054596	0,0047785	0,0069159	0,029934	0,041443
0,034373	0,046704	0,060186	0,032071	0,034209	0,0079024	0,026481	0,02681
0,027303	0,040621	0,055747	0,038977	0,033551	-0,0057439	0,039305	0,028783
0,037168	0,020398	0,034537	0,036675	0,030263	-0,011992	0,029276	0,01267
0,030756	0,047526	0,042265	0,045718	0,0098754	0,011191	0,023522	0,032236
0,02829	0,11872	-0,028269	0,042758	0,01004	0,068736	0,04654	0,039141
0,016452	0,15982	-0,032215	0,03388	0,032236	0,13927	0,043909	0,047033
0,021878	0,10195	-0,0077169	0,059528	0,043251	0,17807	0,039305	0,032564
0,038483	0,024837	0,046704	0,026317	0,047855	0,10754	0,049828	0,0324
0,05213	-0,056055	0,095371	0,032236	0,040456	0,0075736	0,02533	0,012835
0,042265	-0,042573	0,061337	0,023686	0,024673	-0,10637	-0,010019	0,023028
0,056898	-0,025638	0,047526	0,038319	0,01267	-0,19498	-0,024816	0,004943
0,066763	0,030263	0,012342	0,014315	0,02681	-0,19449	-0,019555	0,01415
0,072517	0,10606	-0,033037	0,0019835	0,016288	-0,16046	-0,0067304	0,0092177
0,05476	0,1687	-0,086142	0,027139	0,0092177	-0,04323	0,047197	0,017603
0,043416	0,15489	-0,090746	0,056404	0,042429	0,10014	0,076134	0,034373
0,035524	0,13631	-0,071674	0,046211	0,045553	0,19336	0,062488	0,04358
0,026974	0,094055	-0,011005	0,039305	0,056076	0,21474	0,037332	0,05476
0,053774	0,049335	0,056733	0,028454	0,065612	0,17692	-0,022843	0,044073
0,054267	-0,03057	0,070215	0,043909	0,035853	0,047362	-0,040764	0,045718
0,0047785	-0,066413	0,097837	0,0062583	-0,0032777	0,021056	0,022864	0,029769
-0,055726	-0,05737	0,12743	0,015465	0,023851	0,072681	0,037661	0,0060938
-0,091732	0,012342	0,12349	0,02533	0,029934	0,083368	0,047855	0,0227
-0,041586	0,039799	-0,0032777	0,023028	0,018425	0,054596	0,095042	0,0227
0,079587	0,14552	0,0054362	0,0014903	0,021713	0,033058	0,06594	0,025001
0,14305	0,17067	0,0036276	0,01415	0,045553	0,027303	0,081889	0,066927
0,1128	0,12842	0,045882	0,030263	0,05772	0,020891	0,14749	0,05213
0,082546	0,046211	0,045224	0,013986	0,053445	-0,026953	0,15078	0,060515
0,091918	-0,068057	0,050321	0,016616	0,031414	-0,060329	0,068407	0,040621
0,080244	-0,11212	0,049006	0,027961	0,032729	-0,066741	0,018425	0,037497
0,04506	-0,035338	0,030263	0,051965	0,035031	-0,039613	-0,023829	-0,0013048
0,020727	0,063803	0,0014903	0,033715	0,012177	-0,030899	-0,064768	-0,033859
-0,006566	0,10902	-0,05441	0,018096	0,01563	-0,055232	-0,083512	-0,10275
0,0079024	0,075312	-0,047176	0,030427	0,012177	-0,020048	-0,078086	-0,089924
0,019576	0,026481	-0,043724	0,057227	0,026317	0,081067	-0,031886	-0,016102
0,016288	-0,015609	-0,013471	0,031414	0,058049	0,16755	0,019411	0,073832
0,023357	0,0019835	-0,047012	0,056569	0,090109	0,27228	0,046704	0,092411
0,030592	0,049992	-0,056877	0,016616	0,060679	0,23858	0,11362	0,090603
0,034537	0,1003	-0,038133	0,032236	0,02533	0,21227	0,11757	0,09274
0,019247	0,14831	0,01711	0,0042853	0,0023123	0,17659	0,09274	0,070873
0,02122	0,17971	0,056404	-0,0029489	-0,028597	0,022864	0,02533	0,063803
