0,043909	0,03799	0,068242	0,032729	0,030263	0,022371	0,034209	0,039963		
0,032071	0,030756	0,037004	0,037826	0,027139	0,017438	0,052623	0,041607		
0,026646	0,055089	0,032071	0,01152	0,023686	0,023028	0,047033	0,0324		
0,029441	0,043251	0,018425	0,022371	0,024673	0,010697	0,029276	0,034866		
0,026152	0,028947	0,05065	0,03799	0,026152	0,026974	0,015465	0,025495		
0,0080668	0,036182	0,043909	0,017603	0,0421	0,045553	0,017603	0,028947		
0,028619	0,035853	0,01974	0,01711	0,033058	0,03651	0,015959	0,029276		
0,026317	0,053281	0,044896	0,034702	-0,0011404	0,0031344	0,039141	0,026974		
0,028947	0,043087	0,0421	0,05476	0,016945	0,010369	0,024344	0,028454		
0,026481	0,027796	0,052459	0,024508	0,036346	0,014479	0,019247	0,031578		
0,046375	0,034044	0,0087245	0,020069	0,019083	0,044731	0,038155	0,015794		
0,041607	0,029441	0,027468	0,0062583	0,022535	0,023193	0,011191	0,021878		
0,0421	0,057555	0,02829	0,051801	0,015959	0,025001	-0,0029489	0,021384		
0,049664	0,046211	0,056898	0,032071	0,020233	0,023522	0,030756	0,023028		
0,046375	0,037497	0,044896	0,02122	0,037497	0,027139	0,026646	0,020233		
0,027468	0,039799	0,024344	0,024837	0,04095	0,03651	0,023686	0,023686		
0,031414	0,029276	0,034702	0,034537	0,031742	0,018425	0,030263	0,025988		
0,027632	0,028125	0,044896	0,015959	0,016452	0,010369	0,018589	0,026974		
0,021056	0,060186	0,049828	0,0227	0,024673	0,016781	0,01152	0,023851		
0,024344	0,073175	-0,0014692	0,026481	0,040128	0,029934	0,029605	0,037332		
0,0227	0,056404	0,03092	0,023851	0,019247	0,033551	0,03092	0,037332		
0,041114	0,041607	0,032564	0,013492	0,028454	0,024837	0,024015	0,046704		
0,014972	0,030263	0,055582	0,019247	0,024508	0,018918	0,031414	0,030427		
0,035853	0,05065	0,011848	0,040292	0,030756	0,013164	0,0067515	0,039141		
0,030263	0,039963	0,030427	0,032564	0,045224	0,046211	0,024179	0,03092		
0,034209	0,031907	0,045718	0,015137	0,0044497	0,022206	0,040292	0,031742		
0,044402	0,030263	0,038977	0,027961	0,01826	0,016616	0,041936	-0,0044286		
0,034373	0,034373	0,056076	0,052952	0,034866	0,018096	0,031578	0,034209		
0,045718	0,046211	0,039141	0,032236	0,028454	0,045389	0,042758	0,029605		
0,025988	0,059528	0,013821	0,030756	0,0227	0,037168	0,026317	0,030427		
0,018425	0,061666	0,010533	0,055089	0,045718	0,0060938	0,028454	0,032729		
0,021549	0,045553	0,041114	0,051801	0,024015	0,013164	0,030263	0,0324		
0,012013	0,037168	-0,0026201	0,0088889	0,029769	-0,0029489	0,058871	0,04506		
0,012999	0,036346	0,021878	0,0227	0,034044	0,018918	0,031414	0,033222		
0,0079024	0,06035	0,025001	0,03388	0,028619	0,015959	0,028454	0,027303		
0,03536	0,048677	0,045389	0,053609	0,027632	0,027961	0,028454	0,026974		
0,01974	0,04917	0,052787	0,02681	0,025166	0,026481	0,025659	0,035031		
0,028619	0,045553	0,039963	0,0011614	0,026974	0,027139	0,038155	0,014808		
0,032729	0,044567	0,023193	0,027961	0,018425	0,026646	0,03799	0,027468		
0,035688	0,071859	0,054925	0,053938	0,01711	0,026152	0,024179	0,02681		
0,040456	0,052294	0,048677	0,027303	0,025824	0,023028	0,023193	0,044402		
0,053116	0,043087	0,0072447	0,033551	0,035195	0,009711	0,032729	0,014479		
0,02122	0,041607	0,0041209	0,029276	0,04506	0,015301	0,017603	0,03799		
0,041936	0,043087	0,0082312	0,039799	0,024344	0,035031	0,031742	0,025824		
0,031249	0,049006	0,028454	0,032071	0,027139	0,03092	0,029605	0,010697		
0,014479	0,061337	0,044731	0,025659	0,029605	0,025824	0,038319	0,027139		
0,020069	0,035853	-0,0077169	0,057555	0,034537	0,0062583	0,029769	0,022042		
0,020398	0,038812	0,0227	0,034373	0,027468	0,0037921	0,013821	0,018754		
0,028619	0,0592	0,0421	0,02681	0,028454	0,027632	0,010862	0,02829		
0,021056	0,043087	0,050814	0,031742	0,021878	0,023522	0,033222	0,015959		
0,026646	0,078436	0,0090533	0,07449	0,031742	-0,0014692	0,046211	0,03799		
0,034209	0,063145	0,027468	0,044896	0,027303	0,01152	0,033058	0,026646		
0,03092	0,050979	0,023193	0,022535	0,015794	0,016945	0,029276	0,038155		
0,038648	0,023028	0,041607	0,024673	0,028783	0,027303	0,022371	0,0059294		
0,045389	0,033222	0,042923	0,056076	0,031742	0,018754	0,017438	0,033387		
0,0421	0,048348	0,022371	0,026481	0,040785	0,017438	0,021056	0,025824		
0,025001	0,051801	0,020398	0,016452	0,014315	0,016945	0,038648	0,027303		
0,018096	0,049664	0,021878	0,0087245	0,0088889	0,020562	0,039305	0,00066819		
0,027796	0,039799	0,052459	0,05065	0,020727	0,029605	0,023851	0,030263		
0,024344	0,037004	0,016452	0,032729	0,029112	0,024179	0,018425	0,030756		
0,029934	0,031578	0,023686	0,01563	0,040456	0,028454	0,020233	0,011684		
0,042265	0,062817	0,037497	0,021549	0,025001	0,018589	0,031249	0,026152		
0,031249	0,061337	0,04917	0,034044	0,01267	0,030592	0,051308	0,0079024		
0,04358	0,044073	0,042429	0,020562	0,026317	0,027796	0,033715	0,029276		
0,071202	0,036839	0,020562	0,022042	0,046211	0,011355	0,030756	0,010862		
0,039305	0,036675	0,025988	0,026317	0,024344	0,021056	0,025988	0,023357		
0,036839	0,069064	0,043416	0,013328	0,054103	0,0082312	0,023522	0,0092177		
0,030263	0,051472	0,046046	0,013164	0,012835	0,041278	0,021384	0,042429		
0,022371	0,023686	0,02829	0,035031	0,030263	0,029934	0,018589	0,0047785		
0,016452	0,030427	0,017932	0,045718	0,036839	0,025495	0,033387	0,027303		
-0,0004827	0,049335	0,030098	0,032893	0,01974	0,023193	0,031578	0,014315		
0,014808	0,053445	0,067256	0,022206	0,016945	0,035195	0,011355	0,02533		
0,026317	0,052459	0,029112	0,020233	0,031578	0,038155	0,026152	0,017767		
0,019247	0,044402	0,051636	0,032893	0,046868	0,033387	0,024508	0,060515		
0,055254	0,012013	0,031414	0,023193	0,029112	0,0070803	0,044731	0,020562		
0,057884	0,030098	0,055747	0,027632	0,033058	0,010862	0,034537	0,025988		
0,05624	0,01711	0,062323	0,015959	0,023193	0,012506	0,040128	0,023193		
0,053445	0,041278	0,029441	0,03092	0,041607	0,0324	0,01711	0,03092		
0,050814	0,057227	0,012342	0,0088889	0,030756	0,02681	0,013821	0,026974		
0,033058	0,057555	0,021549	0,015465	0,025988	0,014479	0,022042	0,041443		
0,026152	0,044402	0,043745	0,015465	0,026481	0,0019835	0,051472	0,051965		
0,014808	0,037661	0,011684	0,035853	0,020398	0,019411	0,037497	0,031578		
0,025166	0,047691	0,0054362	0,022371	0,037826	0,040292	0,027139	0,031249		
0,028125	0,055911	0,024508	0,016781	0,024179	0,020891	0,0092177	0,035195		
0,02122	0,035195	0,038648	0,02533	0,035195	0,00083261	0,012999	0,03092		
0,024344	0,035195	0,051965	0,030756	0,022206	0,01974	0,018425	0,033387		
0,023193	0,023522	0,02681	0,01711	0,023686	0,036017	0,047691	0,043416		
0,042594	0,054103	0,017767	0,01004	0,0324	0,027796	0,036346	0,023357		
0,032236	0,036675	0,027139	0,03092	0,019576	0,0088889	0,029441	0,025166		
0,032893	0,035524	0,065118	0,031742	0,027961	0,018754	0,025988	0,02122		
0,024837	0,020562	0,016123	0,0324	0,024015	0,019083	0,01711	0,027303		
0,025495	-0,0080457	-0,00081153	0,024344	0,029605	0,039799	0,027303	0,032729		
0,040292	0,035853	0,012999	0,048677	0,016945	0,019411	0,04095	0,022371		
0,031907	0,072024	0,046375	0,049828	0,025166	0,00017495	0,041114	0,03536		
0,029934	0,044896	0,024508	0,032564	0,032564	0,024179	0,024673	0,03536		
0,027796	0,02681	0,016616	0,025988	0,026974	0,0064227	0,013164	-0,0067304		
0,032564	0,024015	0,028454	0,048841	0,035853	0,037826	0,018425	0,037168		
0,024837	0,03092	0,041936	0,01563	0,020562	0,024179	0,01711	0,021878		
0,02533	0,060515	0,058213	0,029112	0,0092177	0,0065871	0,012177	0,026317		
0,028125	0,062323	0,005765	0,017274	0,028619	0,01711	0,045224	0,026646		
0,021549	0,062159	0,0090533	0,035031	0,026152	0,029441	0,039141	0,041936		
0,022535	0,057391	0,016123	0,027303	0,016288	0,034373	0,03536	0,029934		
0,030427	0,085506	0,038648	0,019083	0,019576	0,020069	0,025001	0,041772		
0,030756	0,079751	0,011848	0,025001	0,024344	0,023522	0,022042	0,027796		
0,044073	0,082875	0,020562	0,043251	0,034373	0,031085	0,031085	0,029934		
0,034044	0,053281	0,018096	0,014479	0,031249	0,035524	0,032564	0,034702		
0,011848	0,01974	0,041443	0,0324	0,016123	0,022206	0,023686	0,044073		
0,031249	-0,0082102	0,056569	0,047691	0,009711	0,038648	0,0054362	0,030098		
0,013328	-0,0095255	0,019247	0,042923	0,024508	0,018425	0,017932	0,036346		
0,056569	0,038483	0,0098754	0,042923	0,044896	-0,0034422	0,015137	0,0098754		
0,01711	0,012013	0,036839	0,023686	0,01267	0,036346	0,02533	0,033058		
0,026317	0,036839	0,062323	0,032564	0,047197	0,028783	0,013821	0,026317		
0,028619	0,05213	0,017767	0,021713	0,033715	0,031414	0,031578	0,024508		
0,038155	0,091096	0,015794	-0,0014692	0,033222	0,036346	0,021056	0,04917		
0,023522	0,10721	0,0062583	0,016288	0,038319	0,034209	0,01826	0,024344		
0,032729	0,10162	0,026974	0,034044	0,034373	0,039141	0,018096	0,035195		
0,032729	0,067749	0,029441	0,040128	0,01152	0,054103	0,033058	0,029276		
0,04095	0,039141	0,024344	0,019576	0,032893	0,016288	0,040785	0,03092		
0,055911	0,014808	0,02829	0,0095465	0,027796	0,0011614	0,021384	0,024673		
0,035524	0,010204	0,060679	0,061666	0,013492	0,0079024	0,022371	0,04095		
0,019905	0,040785	0,060186	0,040292	0,032893	0,02122	0,023028	0,0324		
0,032564	0,049992	0,041936	0,020398	0,023028	0,025495	0,014315	0,036182		
0,024673	0,072353	0,037661	0,0024767	0,040621	0,012835	0,038483	-0,0032777		
0,010862	0,049335	0,040456	0,042429	0,039141	0,017767	0,037826	0,039799		
0,013821	0,016123	0,058706	0,031578	0,025659	0,025988	0,027139	0,018425		
0,01267	-0,0052507	0,037497	0,026152	0,0082312	0,0065871	0,010862	0,041443		
0,020398	-0,015773	0,037497	0,023193	0,024837	0,016945	0,022864	0,021878		
0,038648	-0,045203	0,027961	0,026974	0,04095	0,021713	0,014479	0,034209		
0,037826	-0,058685	0,069229	0,0095465	0,020891	0,018589	0,0065871	0,022042		
0,050979	-0,059672	0,11674	0,023357	0,0082312	0,023193	0,040292	0,032893		
0,045882	0,026481	0,059857	0,034702	0,014315	0,02829	0,033222	0,014972		
0,031414	0,12743	0,034209	0,040128	0,034044	0,017274	0,025166	0,01415		
0,032236	0,16442	0,017274	0,024673	0,02122	0,012835	0,032071	0,025166		
0,03092	0,16097	0,02122	0,041607	0,022042	0,024508	0,029276	0,031907		
0,023193	0,1174	-0,012156	0,079422	0,028783	0,049992	0,02829	0,052952		
0,014972	0,075312	-0,011005	0,047855	0,024344	0,02829	0,047362	0,0324		
0,0046141	0,062323	0,009711	0,031742	0,044238	0,027961	0,027303	0,033387		
0,02533	0,033551	0,034866	0,027796	0,016945	0,016123	0,016288	0,01152		
0,015959	0,026646	0,045882	0,043087	0,019905	0,0013258	0,0421	0,015301		
0,016288	0,014479	0,017438	0,029441	0,030756	0,020398	0,027303	0,0324		
0,029605	0,004943	0,034044	0,024179	0,047362	0,016781	0,034373	0,033387		
0,030098	0,022864	0,050979	0,019247	0,041936	0,012177	0,044731	0,027139		
0,030427	-0,015444	0,078436	0,045389	0,020398	0,0031344	0,029276	0,030427		
0,034044	-0,087293	0,051636	0,031414	0,02533	0,0072447	0,017274	0,016123		
0,047691	-0,10012	0,056404	0,010204	0,024344	0,029769	0,018589	0,023193		
0,043251	-0,042079	0,056404	0,015959	0,034702	0,016123	0,027632	0,019247		
0,041936	0,048184	0,058706	0,037661	0,013821	0,0031344	0,022535	0,026481		
0,031907	0,090767	0,047526	1,05E-05	0,025988	-0,0039354	0,068736	0,018589		
0,042923	0,11921	0,035688	0,013328	0,018589	0,021056	0,038648	0,020891		
0,013821	0,16031	0,027632	0,009711	0,049335	0,029441	0,035688	-0,006566		
0,033058	0,12891	0,0090533	0,04358	0,03536	0,021878	0,01826	0,03388		
0,013492	0,11937	0,0036276	0,031085	0,027961	0,020562	0,01563	0,040128		
0,024344	0,14404	-0,021692	0,044073	0,055582	0,035853	0,0037921	0,059364		
0,029112	0,14881	-0,023994	0,038319	0,036839	0,034537	0,048184	0,022042		
0,024673	0,13187	-0,0059084	0,019083	0,069064	0,011684	0,04358	0,030427		
0,017438	0,092411	0,025166	0,013986	0,020891	0,021713	0,031742	0,012506		
0,030098	0,061501	0,020727	0,021056	0,017438	0,0075736	0,026974	0,027961		
0,03388	0,056076	0,01974	0,053938	0,026646	0,017274	0,027632	0,015959		
0,04654	0,047526	0,038812	0,029769	0,037497	0,027796	0,031578	0,03651		
0,055582	0,016616	0,068736	0,011848	0,027961	0,014315	0,036346	0,021384		
0,062652	-0,003771	0,067585	0,0044497	0,024179	0,012342	0,040621	0,027632		
0,053445	-0,0027845	0,031085	0,047362	0,019247	0,012342	0,0072447	0,030098		
0,032564	0,016616	0,042758	0,010697	0,035195	0,0075736	0,017767	0,030756		
0,026317	0,02829	0,057884	0,018425	0,03536	0,030427	0,01415	0,031907		
0,028454	-0,014129	0,06479	0,023357	0,011191	0,0227	0,024837	0,027632		
0,027961	-0,02794	0,020562	0,050486	0,026317	0,0090533	0,040621	0,050321		
0,023522	-0,013965	0,0074092	0,017438	0,026974	0,013164	0,04095	0,030756		
0,021713	0,021878	-0,009361	0,0028056	0,034373	0,034373	0,036675	0,03651		
0,027303	0,062488	0,012999	0,016123	0,0324	0,025659	0,024179	0,026974		
0,036182	0,081724	0,0095465	0,032564	0,018754	0,020562	0,01974	0,030427		
0,042429	0,12776	0,016123	0,039799	0,022042	0,019247	0,020398	0,007738		
0,040128	0,17725	-0,0036066	0,020891	0,029441	0,019905	0,034702	0,027961		
0,0088889	0,18925	0,025495	0,020562	0,041936	0,026974	0,037497	0,021713		
0,01711	0,15259	0,032564	0,038483	0,025166	0,033222	0,025495	0,035688		
0,016945	0,093726	0,025824	0,032729	0,025001	0,022042	0,0083956	0,049664		
0,015465	0,045389	0,031414	0,029276	0,028454	0,016781	0,023686	0,037168		
0,016616	0,019247	0,031249	0,061666	0,034044	0,024673	0,015137	0,021713		
0,014972	0,010204	0,060186	0,041772	0,030098	0,046046	0,024837	0,038319		
0,018425	0,00066819	0,024837	0,027632	0,018754	0,032729	0,038483	0,03092		
0,017932	0,024508	0,029605	0,02533	0,033222	0,023357	0,022042	0,055089		
0,038648	0,009711	0,033387	0,059364	0,034044	0,016945	0,023357	0,035031		
0,042429	0,012835	0,040128	0,034537	0,04095	-0,0029489	0,029276	0,038977		
0,037332	0,010697	0,038648	0,02122	0,035031	0,023357	0,027468	0,026974		
0,035688	0,029112	-0,016924	0,024508	0,0056006	0,010862	0,037332	0,03388		
0,039963	0,038812	1,05E-05	0,053774	0,025988	0,023028	0,03388	0,030756		
0,058706	0,027303	0,010862	0,02681	0,024344	0,011355	0,02829	0,029769		
0,040785	0,028454	0,041936	0,024179	0,028125	0,017932	0,013821	0,020562		
0,025001	0,016452	0,023851	0,023028	0,01974	0,033715	0,020069	0,029605		
0,027139	0,015465	0,0075736	0,035524	0,02829	0,030098	0,031249	0,023357		
0,017274	0,045224	0,05772	0,023686	0,023028	0,015794	0,030756	0,02122		
0,017932	0,0592	0,094055	0,039799	0,052952	-0,006566	0,027468	0,044238		
0,009711	0,015137	0,085012	0,028125	0,024179	0,021878	0,041443	0,019411		
0,022864	0,0083956	0,050814	0,031907	0,033387	0,013821	0,024837	0,04506		
0,015794	0,041772	0,0090533	0,032236	0,011848	0,017438	0,019905	0,024673		
0,012835	0,072188	0,0052718	0,034702	0,030263	-0,0034422	0,03536	0,035688		
0,028783	0,10014	0,0023123	0,030427	0,035031	0,018918	0,027796	0,023851		
0,029934	0,057227	-0,0090322	0,040128	0,012506	0,038648	0,044073	0,038319		
0,030592	0,033222	-0,020541	-0,0075525	0,047691	0,029605	0,018096	0,048184		
0,038319	0,0019835	0,0036276	0,025659	0,027139	0,026481	0,023686	0,03388		
0,044238	-0,039284	0,050321	0,058706	0,020233	0,017767	0,023686	0,024673		
0,020233	-0,023336	0,029276	0,030263	0,024508	0,028454	0,023357	0,038977		
0,023522	0,0039565	0,02122	0,017767	0,010204	0,044238	0,022864	0,028454		
0,069064	0,049828	0,05065	0,021549	0,022042	0,030592	0,046375	0,023686		
0,090109	0,04506	0,052787	0,044567	0,02122	0,02533	0,041443	0,0047785		
0,15423	0,020727	0,080573	0,032564	0,03536	0,01415	0,023686	0,023522		
0,16212	0,013328	0,037004	0,020562	0,023193	0,011848	0,025988	0,0052718		
0,084519	0,051143	-0,010841	0,024508	0,014808	0,037497	0,0088889	0,023686		
-0,02794	0,10737	0,0079024	0,056898	0,023193	0,033058	0,023028	0,038648		
-0,22557	0,16311	0,049335	0,047033	0,059364	0,030592	0,040456	0,058213		
-0,33934	0,15801	0,070215	0,0421	0,042923	0,034537	0,043909	0,068078		
-0,17986	0,074161	0,10408	0,045882	0,031414	0,047526	0,043745	0,069393		
0,053281	0,0092177	0,12332	0,047855	0,0227	0,033222	0,041443	0,038319		
0,17396	-0,024816	0,11707	0,022371	0,021384	0,021056	0,020069	0,02681		
0,16804	-0,0027845	0,10211	0,0062583	0,030427	0,011191	0,0021479	0,028454		
0,15867	0,0065871	0,063639	0,0032988	0,0090533	0,018589	0,037826	0,004943		
0,12513	0,037497	0,033715	0,015959	0,020562	0,031742	0,050157	0,0056006		
0,087314	0,025659	0,033715	0,014479	0,020069	0,035853	0,032236	0,018754		
0,073504	0,0092177	0,032564	-0,0055795	0,035688	0,027796	0,020069	0,018589		
0,031085	-0,030899	0,01974	0,037826	0,028125	0,014479	0,019083	0,0090533		
0,037826	-0,014129	0,041443	0,027796	-0,00015387	0,017932	0,022864	0,013657		
0,028619	0,016616	0,080244	0,044073	0,018589	0,021384	0,034537	0,020398		
0,03651	-0,0078813	0,12003	0,032564	0,028783	0,011191	0,033387	0,029934		
0,027632	-0,0032777	0,11231	0,050979	0,029605	0,01267	0,02122	0,0065871		
0,042429	-0,0036066	0,029769	0,025166	0,010369	0,0092177	0,012835	0,025001		
0,034209	0,020069	-0,036818	0,017767	0,032071	0,020562	0,016288	-0,0078813		
0,016288	0,072188	-0,02646	0,020891	0,011355	0,03536	0,013492	0,041278		
0,017438	0,14437	-0,047834	0,035195	0,016123	0,024344	0,037826	0,052952		
-0,00064712	0,17166	-0,094034	0,024837	0,035688	0,022535	0,04095	0,053938		
-0,0095255	0,16064	-0,12379	0,0092177	0,004943	0,011026	0,024015	0,044073		
0,0036276	0,099316	-0,1039	0,023357	0,025824	0,026317	0,024179	0,02122		
0,0052718	0,067585	-0,047341	0,056733	0,032729	0,033715	0,026974	0,015959		
0,013986	0,013821	-0,00097594	0,038155	0,041278	0,030756	0,033058	0,038648		
0,026974	0,036182	0,01004	0,027303	0,018425	0,019905	0,030592	0,03536		
0,045882	0,050321	0,030098	0,039141	0,012177	0,022042	0,048184	0,02533		
0,036182	0,022864	0,056898	0,040292	0,021056	0,024508	0,037661	0,025824		
0,0592	0,03092	0,05772	0,012506	0,025001	0,022371	0,024179	0,0028056		
0,045389	0,046375	0,028619	0,024179	0,036675	0,010369	0,0227	0,020398		
0,060515	0,073339	0,058706	0,041772	0,019247	0,01563	-0,0098543	0,028783		
0,044238	0,11083	0,10162	0,035853	0,022371	0,012177	0,026481	0,030592		
0,024179	0,11461	0,14223	0,0013258	0,029605	0,048019	0,055747	0,024015		
-0,0042642	0,079587	0,17922	-0,0019624	0,046046	0,05065	0,030263	0,050814		
0,0080668	0,039305	0,1659	0,012506	0,0324	0,038812	0,03947	0,041607		
0,027139	-0,018239	0,16081	0,011026	0,044896	0,0095465	0,041772	0,032893		
0,051472	-0,087951	0,11477	0,010697	0,014643	0,0074092	0,025659	0,017603		
0,072188	-0,14402	0,023522	0,011026	0,011355	0,026152	0,019576	0,034209		
0,063474	-0,13596	-0,094034	0,040128	0,039634	0,016123	0,038155	0,009711		
0,068078	-0,062631	-0,14171	0,036675	0,027632	-0,0054151	0,0059294	0,019411		
0,053281	-0,040435	-0,12182	0,034866	0,020233	0,00050378	0,009711	0,0065871		
0,047691	0,021549	-0,070523	0,043909	0,03651	0,0075736	0,0227	0,030756		
0,038319	0,14979	-0,064275	0,073175	0,046375	0,031249	0,0421	0,018589		
0,024508	0,293	-0,08269	0,046046	0,035524	0,01152	0,035853	0,044238		
0,024344	0,37619	-0,051451	0,025495	0,021713	0,029276	0,038483	0,034702		
0,022206	0,39822	-0,0027845	0,022371	0,013164	0,012835	0,023028	0,034702		
0,0070803	0,34084	0,0592	0,056404	0,043087	0,046704	0,030263	0,04917		
0,0037921	0,27573	0,019083	0,031742	0,067749	0,060186	0,023686	0,048677		
0,02681	0,16015	0,051308	0,045389	0,058049	0,048348	0,050321	0,034702		
0,023028	0,042758	0,082546	0,028619	0,036675	0,026152	0,023851	0,030756		
0,0324	-0,059507	0,13779	0,016288	0,018754	0,016452	0,038812	0,023686		
0,055418	-0,19926	0,1687	-0,045039	0,010697	0,038812	0,011191	0,015137		
0,075312	-0,35036	0,15834	-0,030242	0,0023123	0,025495	0,014972	0,010204		
0,077285	-0,42796	0,14716	-0,013636	0,0070803	0,02681	0,015465	0,0092177		
0,067256	-0,36811	0,1151	0,01415	0,0065871	0,018589	0,0095465	0,025988		
0,041278	-0,23395	0,061995	0,025659	0,024015	-0,00081153	0,013986	0,027468		
0,04506	-0,1473	0,023851	0,035853	0,044238	0,037004	0,027303	0,033551		
0,050979	-0,067564	0,028454	0,059857	0,023028	0,022864	0,023193	0,025659		
0,047691	0,049335	0,072024	0,033715	0,03536	0,018918	0,021056	0,022371		
0,018096	0,18054	0,099152	0,023522	0,03536	0,023851	0,014808	0,015301		
0,020562	0,3244	0,042265	0,037004	0,049499	0,041936	-0,0029489	0,042758		
0,017438	0,41664	0,0092177	0,057884	0,041936	0,035031	0,017274	0,033387		
0,0092177	0,40578	0,0092177	0,017767	0,027468	0,0093821	0,019905	0,031249		
-0,011005	0,31371	-0,0011404	0,02533	0,036839	0,023028	0,032564	0,014479		
-0,015444	0,16623	0,010697	0,0039565	0,03799	0,028454	0,016452	0,047362		
0,00297	0,08715	0,010369	0,039634	0,047033	0,029112	0,016123	0,021384		
0,0085601	0,022535	0,034537	0,029769	0,038977	0,052952	0,014808	0,013657		
0,037332	-0,020377	0,034373	0,010533	0,037004	0,013821	0,014479	0,026317		
0,031414	-0,024487	0,051143	0,0072447	0,038977	0,018918	0,042429	0,037332		
0,040785	-0,01939	0,013657	0,03799	0,047033	0,039963	0,048841	0,022206		
0,048513	-0,019719	0,011355	0,015301	0,030263	0,033387	0,033222	0,036346		
0,036675	-0,022514	0,030756	-0,00031829	0,017932	0,030263	0,019247	0,0227		
0,019083	-0,047341	0,051965	0,036017	0,016945	0,022371	0,016781	0,041278		
